,coordinates,score
295,"77.30999708,28.63491264",0.15385021269321442
296,"-63.5735,44.6462",0.5117945671081543
297,"73.2,22.3",0.5835723280906677
298,"-76.46363164,39.04735517",0.19517388939857483
299,"-0.12167573,51.50086094",0.4252568781375885
300,"-0.60444385,51.4839068",0.3709879517555237
301,"-0.13608912,51.50413561",0.07369630038738251
302,"103.8627359,1.29164209",0.3411431610584259
303,"3.26735,6.52742",0.9303454756736755
304,"-6.3668,53.2876",0.6855947971343994
305,"-79.40022,43.65291",0.5718090534210205
306,"108.984375,19.97334879",0.14536553621292114
307,"-69.0767,44.1844",0.08983664214611053
308,"-74.0064,40.7142",0.3917199373245239
309,"-97.20650303,32.82224082",0.6849866509437561
310,"-69.0767,44.1844",0.08983664214611053
311,"-78.58712487,35.78333843",0.6578810214996338
312,"-81.32806152,48.47593351",0.8932347893714905
313,"-74.0007613,40.7207559",0.34354621171951294
314,"85.84,20.27",0.1458103060722351
315,"74.86812168,34.08987995",0.35235267877578735
316,"-1.954,55.041",0.0849350243806839
317,"-3.08621691,51.53356187",0.19460107386112213
318,"-1.95670274,53.83138705",0.4050939977169037
319,"77.2922332,28.6362211",0.05766111984848976
320,"-79.379158,43.6530609",0.575972318649292
321,"113.4668,-0.8349",0.2408212572336197
322,"-69.0767,44.1844",0.08983664214611053
323,"-77.02543656,38.93969493",0.3928586542606354
324,"-0.1266231,51.50484198",0.18128715455532074
325,"4.39816,51.91847",0.36529967188835144
326,"55.3652542,25.3056905",0.2911273241043091
327,"103.856,1.29306",0.05226697027683258
328,"-73.95,40.65",0.762032687664032
329,"72.6667,26.0667",0.8765987157821655
330,"-73.98931,40.72901",0.1656457930803299
331,"73.2,22.3",0.8187740445137024
332,"-122.3221835,47.625305",0.374409019947052
333,"-94.8712,40.3454",0.123835988342762
334,"-73.95,40.7",0.2172367125749588
335,"-77.72137453,39.67616205",0.21191097795963287
336,"-84.3889,33.7566",0.09187018126249313
337,"123.9466,10.3403",0.09239649772644043
338,"72.96865,19.17419",0.7706817388534546
339,"-89.18,42.10583333",0.536657989025116
340,"-61.51712,10.65532",0.48501476645469666
341,"-94.15791,36.0632",0.8134177327156067
342,"-69.0767,44.1844",0.08983664214611053
343,"-6.2591,53.3476",0.16091908514499664
344,"-95.78745604,39.89301161",0.12248540669679642
