,coordinates,score
295,"77.30999708,28.63491264",0.622962675195181
296,"-63.5735,44.6462",0.6581328130895974
297,"73.2,22.3",0.6784538521669662
298,"-76.46363164,39.04735517",0.30158806446893294
299,"-0.12167573,51.50086094",0.663827671884118
300,"-0.60444385,51.4839068",0.6507742241739228
301,"-0.13608912,51.50413561",0.5331992320261967
302,"103.8627359,1.29164209",0.5724480092383083
303,"3.26735,6.52742",0.7109537170962007
304,"-6.3668,53.2876",0.3120776406447982
305,"-79.40022,43.65291",0.7217747854251999
306,"108.984375,19.97334879",0.2707393823179638
307,"-69.0767,44.1844",0.49209219170025753
308,"-74.0064,40.7142",0.619457393392527
309,"-97.20650303,32.82224082",0.3501552468614603
310,"-69.0767,44.1844",0.49209219170025753
311,"-78.58712487,35.78333843",0.5178457887923548
312,"-81.32806152,48.47593351",0.6568921811661474
313,"-74.0007613,40.7207559",0.4930968601086944
314,"85.84,20.27",0.6124167085770275
315,"74.86812168,34.08987995",0.755906454537799
316,"-1.954,55.041",0.6422579010383036
317,"-3.08621691,51.53356187",0.37117566211615705
318,"-1.95670274,53.83138705",0.4824698697223551
319,"77.2922332,28.6362211",0.5625090400433345
320,"-79.379158,43.6530609",0.5870386279905297
321,"113.4668,-0.8349",0.1849489990209958
322,"-69.0767,44.1844",0.49209219170025753
323,"-77.02543656,38.93969493",0.2959335558663859
324,"-0.1266231,51.50484198",0.6173325462237356
325,"4.39816,51.91847",0.657179656541717
326,"55.3652542,25.3056905",0.5703557267131196
327,"103.856,1.29306",0.6340555845913988
328,"-73.95,40.65",0.3947282812791565
329,"72.6667,26.0667",0.5265047455365843
330,"-73.98931,40.72901",0.5987057852526043
331,"73.2,22.3",0.5547631607177783
332,"-122.3221835,47.625305",0.6327144245039925
333,"-94.8712,40.3454",0.6791440929016296
334,"-73.95,40.7",0.7058984522510026
335,"-77.72137453,39.67616205",0.6544438531902487
336,"-84.3889,33.7566",0.6423580481713632
337,"123.9466,10.3403",0.689786286831693
338,"72.96865,19.17419",0.27628694040558355
339,"-89.18,42.10583333",0.6150215115558219
340,"-61.51712,10.65532",0.8896267901764191
341,"-94.15791,36.0632",0.5911478080049869
342,"-69.0767,44.1844",0.49209219170025753
343,"-6.2591,53.3476",0.770902117834301
344,"-95.78745604,39.89301161",0.7125927250426274
345,"-80.9486561,43.7244886",0.6173911468813863
346,"-100,40",0.573999952165285
347,"100.41999,6.26608",0.7089849430827754
348,"79.88870201,6.82060275",0.47390686633967666
349,"-74.9093168,40.16582959",0.7181984610720276
350,"90.4201089,23.768489",0.5913128520782472
351,"-73.56726563,45.63697547",0.3991871870041641
352,"-77.01915473,38.88808511",0.5717754690810765
353,"-79.40022,43.65291",0.7863594325582474
354,"-84.3889,33.7566",0.5771178096095709
355,"92.4199219,27.2672195",0.5547120859312222
356,"-3.1550601,51.4946213",0.6214457534545882
357,"-76.8,17.9833",0.698934068448635
358,"-74.0593872,40.2448804",0.6559555243830584
359,"-97.73549055,30.26585335",0.7612859737564835
360,"144.77613767,-37.79472518",0.6346559315010312
361,"2.76427566,41.71008756",0.5097764382306862
362,"-78.3195,44.30592",0.7335937795040256
363,"48.1211215,29.0826043",0.46550507070315467
364,"-73.56725453,45.75975883",0.45990141886923547
365,"-4.29901,51.86055",0.7036317841855867
366,"-90.08392079,29.85268533",0.48561459888248404
367,"-76.5832,36.7281",0.6179413757780066
368,"-0.1094,51.5141",0.7681630666453998
369,"-77.02543656,38.93969493",0.4922376541771756
370,"18.431463,-33.922167",0.680009387818273
371,"-84.3070153,33.747098",0.6881132377478487
372,"-2.25852636,52.47326079",0.5818524620722411
373,"73.77840284,18.5045045",0.6403604822784776
374,"3.9167,7.3964",0.6730018154324621
375,"-73.56725453,45.75975883",0.4572548300593794
376,"-95.89002,36.03127",0.2511464928421172
377,"-79.6145,44.3857",0.5449134577334476
378,"-118.33935365,34.09640656",0.5654697541185576
379,"96.15963936,16.79172284",0.6523355926676464
380,"-53,-11",0.575359570150799
381,"-85.5767951,38.2349269",0.5737348737411787
382,"-76.87160223,38.84451207",0.5315083397823847
383,"-0.13608912,51.50413561",0.3997808244302743
384,"72.82518,19.06782",0.5346946619877322
385,"73.83888889,26.57277778",0.30896137374720206
386,"-73.8531,40.7493",0.5191297663319635
387,"-80.192,25.7752",0.5613966500962586
388,"-75.5046,39.7726",0.505916488519536
389,"-81.32806152,48.47593351",0.5399400162557161
390,"-4.01618958,31.09807093",0.5376685317990455
391,"-80.21616276,44.49840009",0.5105719918683631
392,"50.76628773,25.21439853",0.8225241918118498
393,"-0.3033274,51.5495045",0.7290691536464136
394,"-96.4512699,32.91302002",0.7721707410981766
395,"-80.3547177,43.3930366",0.6294952153983964
396,"-117.566,33.8753",0.32058920290729165
397,"-0.14309049,51.50094238",0.6646660360943156
398,"-77.45702,44.15597",0.5446744997638076
399,"107.58885768,-6.87210897",0.42051346623988006
400,"-122.678249,45.518237",0.6496945892034246
401,"-73.94911666,40.70340518",0.44328935862248414
402,"-74.0579,40.7092",0.8232846189900643
403,"-0.1094,51.5141",0.7608141752258734
404,"-74.0064,40.7142",0.2839028659099263
405,"39.23968,-6.832128",0.6595479452666474
406,"-77.02815222,38.99633643",0.49903031653963786
407,"-0.1094,51.5141",0.5094912734505449
408,"-118.06983603,33.81866571",0.5064743829180948
409,"2.8248,41.9832",0.4592073306600391
410,"-80.25,43.55",0.8909127498135081
411,"-100,40",0.6834844745807415
412,"-73.65818,40.74386",0.3442364197948043
413,"-80.192,25.7752",0.5650628959141389
414,"-74.0121,40.2224",0.5233369654133757
415,"8.8085,53.0763",0.32819071064282446
416,"100.5332699,13.7760866",0.8612889720784941
417,"21.008333,52.232222",0.50652625891541
418,"-86.99074226,39.97216257",0.8473141862100865
419,"123.88331297,10.3150711",0.6447677834103406
420,"120.25685032,14.7213671",0.410231467794893
421,"-0.07939436,51.47496745",0.3108616398405826
422,"-77.9167,18.4667",0.45800141798017274
423,"-79.42319,43.6541",0.7010085202033562
424,"-78.64064,35.78107",0.5203695859842941
425,"-100,40",0.6415991504069994
426,"-0.1094,51.5141",0.8056882778388186
427,"-76.5568374,44.25756081",0.6181347731420944
428,"-75.1651,39.9527",0.726273647825131
429,"-123.07571411,49.23587045",0.4019272825876178
430,"-4.4228913,55.8332816",0.42979828816784854
431,"-0.36483835,53.75549383",0.6985711331965536
432,"4.85524,53.18212",0.5956427409859311
433,"77.577453,34.152955",0.595225347647054
434,"85.310244,27.713776",0.6441410607200413
435,"-6.03224338,54.53087235",0.9568157768701377
436,"-82.82457,27.97764",0.5418166626077878
437,"-73.76944444,42.60472222",0.4060466007389222
438,"-64.05736652,44.63388631",0.6283409711755853
439,"-4.309626,55.852472",0.40421222632637693
440,"17,1",0.11159119547720475
441,"-95.34642,29.7007",0.43150912252048557
442,"-0.12450144,51.50013926",0.5319045184370698
443,"-119.247,34.4491",0.47537351593848826
444,"-118.2445,34.0564",0.46970276402363687
445,"-122.7702,45.4312",0.3719443240613552
446,"31.43419147,30.00495701",0.742294028067982
447,"17.0375,51.1108",0.48309641312950413
448,"-3,40",0.6218424860911171
449,"-0.53782683,52.39170171",0.3701063820286876
450,"-104.98360001,39.7391",0.625525877833676
451,"21.008333,52.232222",0.36054673028950424
452,"-1.52013659,53.80803843",0.390913550929903
453,"-93.2645,44.9774",0.48010803762074333
454,"77.2045876,28.56010567",0.7200764555860985
455,"-71.0565,42.3577",0.7971767637669357
456,"-80.3547177,43.3930366",0.5789774973138169
457,"-74.1924,40.8073",0.4454326348117305
458,"4.0872,51.1047",0.31275327687973925
459,"0.01524694,50.8740299",0.49659523212262974
460,"77.577453,34.152955",0.6002473991204811
461,"-80.192,25.7752",0.5613966500962586
462,"-73.9259,40.7722",0.5607592226876635
463,"91.63827515,23.83215332",0.4620741170375228
464,"-0.10483012,5.65089958",0.9364768177921713
465,"106.8233,-6.1803",0.3639370017434781
466,"28.17685106,-25.77503071",0.563908387414091
467,"-80.0394,26.7151",0.5862917861866417
468,"21.008333,52.232222",0.3304672807195093
469,"-61.5224,10.6568",0.6159625837149852
470,"-80.57881623,43.46948067",0.48953811952306
471,"50.8072,25.2142",0.8225241918118498
472,"-95.3694,29.7602",0.4179549953303811
473,"-82.4558,27.9473",0.5702720815115547
474,"-63.76743365,44.56192559",0.618865631059858
475,"-77.53108134,37.26228035",0.49320373202271645
476,"36.9081961,-1.2705674",0.7569143577816999
477,"-73.56725453,45.75975883",0.39011094157221
478,"50.8072,25.2142",0.8225241918118498
479,"144.9661,-37.8156",0.7665242271795664
480,"82.94268966,25.2814595",0.6302282657190349
481,"-0.1094,51.5141",0.8199755080835197
482,"-81.32806152,48.47593351",0.3098672461089616
483,"8.71458516,47.34638527",0.7489860564470737
484,"-81.3775,28.5421",0.6818340827354021
485,"-87.4804,41.5957",0.3933040105124921
486,"120.9808,14.5896",0.8333105031576625
487,"-63.61787,44.6641",0.4884918131766344
488,"-73.56725453,45.75975883",0.4862593048476356
489,"-79.9975,40.4411",0.43781738288125194
490,"28.9885,41.05401",0.8894038134830935
491,"28.2833,-15.4167",0.6236667441686939
492,"-96.83481154,33.1438965",0.6859012807405331
493,"-99.1332,19.4326",0.6240844180150977
494,"6.87421,6.00185",0.43981058202261947
495,"18.69493435,-33.84990541",0.5119787268014914
496,"-73.85801153,40.69869168",0.7006535298135681
497,"7.4833,9.0667",0.46392627919128704
498,"0.15975773,51.81231943",0.7028894366616243
499,"-118.2445,34.0564",0.5905861383527203
500,"-0.1094,51.5141",0.3820562370249913
501,"-86.15135678,39.97144303",0.8021767816535741
502,"-74.0064,40.7142",0.9008851656312009
503,"-74.1676899,40.34283",0.827436612227334
504,"-97.68342,30.52994",0.47898860797965287
505,"-118.2445,34.0564",0.4978558826475512
506,"-73.56725453,45.75975883",0.528142817003507
507,"8.64303,49.30264",0.8589351030836885
508,"77.219672,28.631747",0.4956734611638972
509,"-74.0007613,40.7207559",0.6785897592349147
510,"-73.722999,40.687999",0.6411279885824698
511,"-117.5655,33.8752",0.5119897664823971
